USER 1,USER 2,MOVIE,RATING 1,RATING 2,DIFFERENCE
22324,10579,91419,8,7,1
22368,24760,109830,9,9,0
22368,1763,106856,7,8,1
22368,1763,111161,8,10,2
22368,6456,107290,8,9,1
22368,34277,112818,7,7,0
22368,26352,109445,6,8,2
22368,33670,104940,7,7,0
22400,7851,102926,9,7,2
22400,7851,108052,9,9,0
22400,7851,109830,10,7,3
22400,24277,104257,8,7,1
22404,1289,56869,7,6,1
22404,12786,95016,7,5,2
22423,33435,97937,9,7,2
22423,16214,96874,7,8,1
22423,15397,99088,6,8,2
22423,2574,106677,8,8,0
22423,9455,110148,7,9,2
22434,15381,87800,9,7,2
22434,35276,94862,8,5,3
22434,26902,103919,9,8,1
22455,32771,109830,8,9,1
22455,18696,109254,8,6,2
22455,3292,107290,10,10,0
22457,36139,84726,6,10,4
22457,14139,104348,8,10,2
22457,4246,110527,6,8,2
22464,2779,104431,8,10,2
22464,35176,107131,7,10,3
22464,10579,104940,10,9,1
22468,549,110912,6,8,2
22468,7447,111161,10,10,0
22471,15199,109830,9,9,0
22471,23390,111161,10,8,2
22471,4137,105236,8,9,1
22475,13928,75314,8,9,1
22475,1372,71877,6,8,2
22499,8532,112471,10,7,3
22499,14516,98724,9,8,1
22499,17844,97165,7,8,1
22499,20901,113161,9,9,0
22502,12753,107290,7,10,3
22502,280,112864,7,9,2
22502,5963,110912,10,10,0
22502,28130,109445,8,7,1
22502,4667,111161,9,10,1
22519,12364,111507,6,7,1
22532,14316,99685,10,8,2
22532,13657,108052,10,9,1
22565,32532,106364,7,10,3
22594,31617,105236,8,7,1
22594,31617,108052,8,10,2
22594,20446,104454,7,10,3
22619,8643,111161,10,9,1
22619,17421,110912,7,8,1
22625,32797,97165,4,8,4
22625,4472,105236,8,9,1
22628,15723,104348,8,9,1
22628,35272,96446,5,8,3
22628,24654,105323,4,9,5
22628,7529,96754,5,10,5
22628,7529,111503,6,6,0
22628,27045,97737,4,5,1
22628,26621,100814,5,10,5
22628,5709,96895,8,6,2
22628,11009,102943,6,5,1
22628,30600,99253,4,7,3
22628,2867,94862,6,9,3
22628,31613,104181,3,6,3
22628,28791,110917,9,8,1
22628,27817,95904,5,6,1
22643,28858,93058,6,8,2
22643,17667,87182,10,6,4
22685,11419,110413,8,3,5
22729,12572,110877,8,8,0
22740,15904,99685,10,9,1
22740,15904,111161,10,10,0
22742,12730,112471,7,9,2
22744,29224,90264,8,8,0
22744,29224,93428,7,6,1
22744,29224,97742,6,6,0
22744,29224,113189,8,7,1
22759,13801,87182,7,4,3
22759,7108,85333,8,8,0
22759,1617,112641,8,7,1
22759,3372,109707,7,8,1
22759,9145,86397,7,7,0
22759,34849,102603,6,6,0
22791,11081,112864,7,8,1
22791,4315,107290,8,10,2
22791,3187,110622,6,7,1
22793,20106,110912,7,9,2
22796,9911,103060,5,3,2
22796,35792,104348,9,5,4
22799,1449,99810,8,7,1
22799,21883,105112,7,9,2
22811,5923,99674,10,7,3
22811,191,110413,10,7,3
22811,19240,108394,8,9,1
22848,34545,102926,8,10,2
22848,15968,103644,5,8,3
22848,8999,100405,10,8,2
22848,31396,99052,4,7,3
22852,1057,111161,8,10,2
22852,10103,105236,7,10,3
22856,18187,110475,4,10,6
22856,1182,112462,6,7,1
22856,36087,106220,5,10,5
22856,6579,113101,4,6,2
22856,19949,106453,1,4,3
22859,20901,78718,8,7,1
22862,33878,101414,8,5,3
22862,10579,110357,8,9,1
22869,14961,93894,7,6,1
22869,4884,95159,8,7,1
22869,4884,101540,5,7,2
22884,2816,93773,10,8,2
22884,25404,100403,10,6,4
22900,28698,91763,9,6,3
22900,11009,105378,8,6,2
22900,22234,87003,9,9,0
22900,28373,95467,8,10,2
22900,3543,110478,9,7,2
22900,5528,97904,10,7,3
22900,27909,104466,9,9,0
22905,8623,99674,9,7,2
22905,20098,102926,7,6,1
22926,21939,104431,10,7,3
22926,7790,99785,10,8,2
22927,24406,97165,8,10,2
22927,16716,108550,8,8,0
22938,7103,98258,9,9,0
22938,11009,83190,7,9,2
22938,11009,87414,7,7,0
22953,5399,113277,10,9,1
22953,18759,111161,8,10,2
22953,21785,102266,6,10,4
22953,8038,107048,8,9,1
22953,13376,101272,7,7,0
22953,4316,101393,8,7,1
22969,32180,113247,8,7,1
22981,1839,100502,10,5,5
22981,13793,95742,7,7,0
22994,25058,105695,8,8,0
22994,2927,100802,7,8,1
23021,437,105236,9,7,2
23021,437,110413,9,9,0
23034,18257,112740,7,7,0
23087,14341,109707,8,8,0
23164,11066,109830,9,8,1
23164,16282,111257,8,8,0
23164,17704,107688,8,9,1
23215,17086,110413,10,9,1
23215,35367,106977,9,8,1
23215,6184,108160,5,8,3
23215,23647,112697,7,7,0
23215,4667,104694,8,8,0
23215,4667,105112,8,4,4
23215,4667,106856,9,7,2
23215,4667,107362,7,2,5
23215,4667,107818,9,8,1
23215,4667,108550,9,9,0
23215,4667,109444,7,5,2
23215,442,103873,8,10,2
23215,16250,111282,8,10,2
23215,3292,103112,7,9,2
23215,14516,109446,6,8,2
23215,20299,102768,6,8,2
23215,19182,109951,8,5,3
23215,3632,110167,6,10,4
23245,26049,105236,9,10,1
23245,8532,112471,8,7,1
23245,14316,112641,8,7,1
23245,21908,112851,7,1,6
23250,27817,76141,8,9,1
23250,13376,62803,10,10,0
23293,21778,109830,10,9,1
23293,7456,112384,7,8,1
23310,9932,113497,6,8,2
23310,24477,106489,8,8,0
23310,35176,107362,3,10,7
23310,29896,105812,10,8,2
23310,32010,112508,7,7,0
23310,21196,101272,6,10,4
23311,29086,113277,9,10,1
23311,1241,113247,8,8,0
23330,4552,110912,9,10,1
23330,7447,111161,9,10,1
23330,11438,109830,10,9,1
23390,10996,111161,8,10,2
23394,16157,99685,9,10,1
23394,221,99674,9,8,1
23394,5991,95953,9,9,0
23394,28914,89881,10,9,1
23394,2867,97814,9,9,0
23395,20779,111161,10,10,0
23415,5698,100802,8,8,0
23415,25404,113409,4,7,3
23423,11432,102685,6,4,2
23423,11749,88247,8,7,1
23423,7108,100802,6,8,2
23423,5655,105690,5,7,2
23423,2401,90329,7,8,1
23423,7103,98554,8,8,0
23423,19967,82010,7,7,0
23423,13376,83284,3,9,6
23423,13376,111149,6,9,3
23423,17667,97351,3,9,6
23426,10579,70328,7,8,1
23426,3461,76085,7,10,3
23444,27957,103064,7,8,1
23444,16048,78748,3,8,5
23444,7706,59742,9,6,3
23465,27909,93822,9,7,2
23485,27646,109707,10,9,1
23485,13648,99871,9,7,2
23486,29189,113189,10,10,0
23486,29224,90264,10,8,2
23486,29224,97742,10,6,4
23510,31648,113247,7,9,2
23520,19185,107048,7,7,0
23520,25735,111512,7,7,0
23520,26872,110216,5,8,3
23520,35477,112740,7,7,0
23520,13793,102034,4,2,2
23533,12514,110413,9,9,0
23533,29823,107822,9,8,1
23533,6579,107507,7,8,1
23533,17800,106697,3,8,5
23533,17801,107798,8,9,1
23533,10762,108071,8,10,2
23533,7529,106452,8,7,1
23555,6579,112740,9,6,3
23560,12903,87800,7,8,1
23560,12903,110357,9,10,1
23560,35176,97733,6,10,4
23563,34449,102926,9,8,1
23563,34449,105236,9,8,1
23563,34449,108052,10,8,2
23563,34449,109830,7,7,0
23563,34449,110413,8,8,0
23563,34449,111161,10,10,0
23563,19240,110912,10,9,1
23563,33653,103064,10,8,2
23563,33653,110357,10,9,1
23563,33653,112573,10,8,2
23563,28914,105695,10,8,2
23563,22312,107554,8,9,1
23574,1415,81505,10,7,3
23574,29896,83658,10,9,1
23574,17946,93870,8,9,1
23574,13376,85636,4,6,2
23583,13801,95953,6,9,3
23583,13376,98554,9,7,2
23588,280,112864,10,9,1
23588,23645,111257,10,7,3
23588,27534,110632,10,8,2
23588,4667,112722,10,5,5
23588,336,112401,10,10,0
23588,3647,110737,10,8,2
23598,7103,111495,7,8,1
23598,11009,99165,5,5,0
23614,7103,107209,7,7,0
23629,5101,76759,9,10,1
23632,13648,77889,7,7,0
23638,29349,75860,5,10,5
23638,30148,91059,5,8,3
23638,11593,88794,3,9,6
23645,21744,109830,9,9,0
23645,2677,111257,7,8,1
23647,35367,109830,9,10,1
23647,2634,110413,10,8,2
23647,9054,110912,10,9,1
23647,33402,107048,8,8,0
23647,23215,112697,7,7,0
23647,2657,106226,7,7,0
23647,29760,106697,6,8,2
23647,29760,112384,7,9,2
23647,29760,112462,5,8,3
23647,16250,108052,10,10,0
23647,8282,112573,10,8,2
23647,26872,109190,5,3,2
23647,26872,112442,6,8,2
23647,9283,107822,8,10,2
23647,13648,111742,7,7,0
23647,7103,105435,7,8,1
23647,31613,104181,5,6,1
23647,10623,109676,5,6,1
23647,22856,106453,5,1,4
23647,24967,107315,6,7,1
23650,35935,111161,10,9,1
23650,17086,110912,10,9,1
23650,1763,102926,9,9,0
23675,15141,86879,9,10,1
23675,24914,101700,10,10,0
23678,34449,99674,7,8,1
23678,34449,108052,10,8,2
23678,34449,109830,8,7,1
23678,34449,110413,10,8,2
23678,34060,97937,8,9,1
23678,23563,112573,10,10,0
23678,8780,105323,9,10,1
23678,16806,97165,9,9,0
23678,24481,95953,9,9,0
23678,9283,99653,7,6,1
23678,9283,107818,8,10,2
23678,9283,107822,8,10,2
23678,9283,112818,8,10,2
23678,27743,94608,8,7,1
23678,11220,100681,9,8,1
23678,20084,113627,7,9,2
23678,16903,104454,8,8,0
23707,13376,106856,7,8,1
23735,32532,105236,9,9,0
23794,1089,103776,7,7,0
23798,21422,112864,7,8,1
23798,2439,111161,8,10,2
23798,8232,112573,8,7,1
23798,6643,113277,7,9,2
23798,12514,109686,7,8,1
23801,8523,112641,10,8,2
23801,6680,100403,10,5,5
23801,4667,95705,6,7,1
23804,30256,103644,6,6,0
23804,18529,101410,7,9,2
23804,12364,95467,7,9,2
23824,1492,87544,8,9,1
23839,7607,112641,9,8,1
23839,16616,105236,9,6,3
23839,11073,94737,7,7,0
23839,1241,102536,7,8,1
23858,35574,91042,10,8,2
23869,30928,110912,9,9,0
23869,1365,105695,9,9,0
23869,31096,113375,7,7,0
23869,34849,105226,7,8,1
23884,1182,96895,6,7,1
23884,26592,111756,8,5,3
23895,9236,99685,9,10,1
23895,10652,104348,8,8,0
23896,25147,102926,8,10,2
23897,27094,102926,10,8,2
23913,555,111161,9,10,1
23913,12753,107290,8,10,2
23913,27839,112864,10,8,2
23913,14599,109035,8,6,2
23913,17801,106697,9,8,1
23915,20469,109707,9,7,2
23942,24481,105323,7,9,2
23942,16533,108052,9,10,1
23942,22742,112471,7,7,0
23942,33402,97576,8,9,1
23942,10514,99487,10,9,1
23945,18705,100157,5,7,2
23952,10186,107207,9,9,0
23952,26902,94332,8,7,1
23962,26463,113277,3,8,5
23962,35082,99785,8,8,0
23962,4305,104431,6,7,1
23966,4552,110912,9,10,1
23966,7447,111161,10,10,0
23966,11438,109830,10,9,1
23966,9932,110475,7,7,0
23966,7790,110989,6,4,2
23977,17800,104691,7,7,0
23977,16214,112508,7,6,1
23977,7103,112573,9,8,1
23978,25521,83658,9,8,1
23978,27881,85933,6,5,1
23978,28968,90329,7,8,1
24001,14604,109830,5,7,2
24001,34477,108550,2,10,8
24001,14498,95953,8,9,1
24002,33254,105236,8,8,0
24025,19168,105236,7,7,0
24041,35367,106977,8,8,0
24041,7790,108333,6,5,1
24041,7790,112384,9,8,1
24041,16623,107614,8,9,1
24049,4302,112442,8,8,0
24049,24511,109830,8,10,2
24082,4667,112281,8,4,4
24082,26902,112697,5,9,4
24085,18022,112573,9,10,1
24085,26512,109686,10,10,0
24111,1182,108052,10,8,2
24111,19351,97216,8,9,1
24111,5287,83987,7,8,1
24111,9086,79522,7,7,0
24118,16838,103873,10,10,0
24118,27817,82176,10,10,0
24118,27817,82242,7,7,0
24118,12587,86541,10,9,1
24118,20446,82912,10,10,0
24143,19682,111161,7,8,1
24143,17946,91369,9,9,0
24143,11009,91306,7,3,4
24164,7529,87597,8,10,2
24164,7529,91949,6,10,4
24164,7529,96101,5,6,1
24167,18667,109830,9,8,1
24174,22744,97742,8,6,2
24174,22744,113189,9,8,1
24174,10579,104187,7,6,1
24174,10579,107659,6,8,2
24174,10579,112864,8,8,0
24174,1089,99700,7,5,2
24174,13648,109836,6,8,2
24212,3392,113568,10,7,3
24212,14326,109830,9,10,1
24212,18785,100802,10,9,1
24212,14157,108211,9,7,2
24212,9790,109707,9,9,0
24212,16282,107387,4,6,2
24220,14286,97958,9,9,0
24220,34849,109068,8,6,2
24233,13376,109831,8,8,0
24248,9537,108037,7,10,3
24248,26902,112697,6,9,3
24248,9283,110478,8,6,2
24259,34783,112442,7,8,1
24259,4023,113189,7,6,1
24259,7311,113497,7,9,2
24259,14286,102803,7,6,1
24277,20106,107207,10,9,1
24277,20106,112641,10,10,0
24277,20389,107818,8,9,1
24277,32233,110413,10,9,1
24277,15381,109707,7,10,3
24277,24477,108330,8,6,2
24284,221,99674,8,8,0
24295,29046,95647,8,9,1
24295,4808,106226,8,4,4
24337,4552,110912,10,10,0
24337,7447,111161,10,10,0
24356,35312,107254,4,2,2
24356,10440,110912,9,9,0
24356,18596,103873,5,10,5
24356,13793,102926,9,10,1
24356,9537,112641,7,10,3
24406,34082,112471,10,9,1
24406,177,110912,10,10,0
24406,35556,111495,10,10,0
24406,35556,111507,10,9,1
24434,1790,112573,8,10,2
24434,7273,108160,7,8,1
24465,12220,95327,7,8,1
24465,12220,99685,9,8,1
24465,12220,106519,8,8,0
24465,12220,108394,10,6,4
24465,18459,94226,9,8,1
24477,24836,106489,8,8,0
24477,10637,105236,6,8,2
24477,15794,108550,5,9,4
24477,13206,111503,4,8,4
24477,20081,108330,6,7,1
24477,16556,105695,7,8,1
24481,8566,113277,9,9,0
24481,34731,105323,9,9,0
24481,34731,110413,9,9,0
24481,2731,107207,9,7,2
24481,18759,109686,7,9,2
24490,27909,101410,10,9,1
24500,11934,59719,10,1,9
24500,32570,64285,8,8,0
24511,8232,109830,10,9,1
24511,8232,112573,9,7,2
24511,18761,112864,8,8,0
24511,17667,112471,9,8,1
24511,34400,102492,9,8,1
24511,21278,104257,9,8,1
24511,21278,111070,9,6,3
24511,2827,112442,8,8,0
24511,2684,112641,8,10,2
24511,4989,97733,8,9,1
24511,4989,104714,9,8,1
24511,26722,109707,8,10,2
24511,31849,98258,9,7,2
24511,27714,110759,8,10,2
24511,35734,98635,8,8,0
24511,31979,101761,9,7,2
24511,32597,110074,8,8,0
24516,29463,113277,9,8,1
24516,35792,110912,9,8,1
24545,14630,107207,10,10,0
24545,23563,92005,8,10,2
24545,23563,108052,9,10,1
24545,23563,110912,9,10,1
24545,16716,97239,9,10,1
24545,16806,113277,9,8,1
24545,20106,99077,8,10,2
24545,36058,101540,7,8,1
24545,28450,95327,10,8,2
24545,24991,92965,9,8,1
24545,1805,104652,8,7,1
24560,18237,113247,6,10,4
24572,21908,99685,9,8,1
24572,21908,110912,10,9,1
24572,21908,111161,8,9,1
24572,28488,99674,7,8,1
24572,28488,109830,8,8,0
24572,3284,105695,8,10,2
24572,10103,112641,9,10,1
24572,1540,108399,8,8,0
24572,15784,101540,9,9,0
24605,885,109830,10,9,1
24605,18984,111161,8,9,1
24613,3349,113277,9,9,0
24613,34854,99685,10,9,1
24629,9444,105695,7,10,3
24629,36012,109830,8,10,2
24629,14674,86879,10,10,0
24629,14674,113247,10,10,0
24629,2842,92005,8,7,1
24629,23215,93437,9,9,0
24629,10133,90756,9,8,1
24672,13419,105236,9,9,0
24672,25723,112461,7,8,1
24672,24991,113118,6,8,2
24672,8050,102015,9,8,1
24739,28138,103994,7,9,2
24739,17801,104431,8,8,0
24750,9413,111282,6,9,3
24760,26769,102926,6,10,4
24760,11438,109830,9,9,0
24760,26630,110413,9,8,1
24779,13793,112471,8,8,0
24787,23962,113277,10,3,7
24809,6623,105690,8,6,2
24809,10579,107977,8,10,2
24818,32365,110912,10,10,0
24818,25404,88323,8,8,0
24831,9995,105695,8,8,0
24831,34849,107659,9,7,2
24870,33862,112641,8,9,1
24870,36106,113247,7,7,0
24870,21629,106856,8,6,2
24870,29723,105435,7,6,1
24897,18736,107207,8,8,0
24897,474,112471,6,8,2
24897,5423,93870,8,8,0
24897,34849,88993,7,9,2
24897,18077,94625,7,9,2
24899,23583,98554,8,9,1
24899,13519,103074,10,9,1
24914,9911,107614,8,7,1
24914,21364,96895,9,6,3
24914,344,103064,10,10,0
24914,23675,101700,10,10,0
24914,8050,110074,10,7,3
24914,16282,97428,6,9,3
24947,28182,110912,8,8,0
24956,33398,88944,10,8,2
24961,27909,112471,9,10,1
24987,10652,113277,8,9,1
24987,8512,103644,8,7,1
24987,16716,108550,8,8,0
24987,7353,98724,8,4,4
24991,2030,97216,8,8,0
24991,18884,94737,7,8,1
24991,34477,96283,8,9,1
24991,5675,101410,7,7,0
24991,4246,103772,8,7,1
24991,11507,113118,8,10,2
24991,7108,113305,8,9,1
25024,34429,108399,8,8,0
25024,9283,89755,8,10,2
25054,21240,99674,9,8,1
25054,11663,71562,9,10,1
25054,30482,101640,10,8,2
25058,25359,112471,8,7,1
25058,22312,112641,8,10,2
25058,18275,105695,8,8,0
25058,20294,110322,8,7,1
25071,2634,112864,8,7,1
25071,14592,109686,9,8,1
25071,3292,105698,5,7,2
25085,2716,111149,7,7,0
25085,21519,96256,7,8,1
25085,8050,104029,5,8,3
25085,12220,107617,8,8,0
25101,29035,89927,6,10,4
25101,29035,100507,6,8,2
25102,11009,113161,10,9,1
25106,4105,54698,8,10,2
25106,9283,61722,7,10,3
25106,13301,75148,8,9,1
25122,31275,107808,8,8,0
25147,12514,110413,10,9,1
25147,18689,112864,9,9,0
25147,17800,104691,8,7,1
25147,32539,112722,8,7,1
25147,27045,112641,9,7,2
25147,18116,106489,9,7,2
25250,32597,33870,10,9,1
25251,20684,95016,8,8,0
25251,10579,94721,8,9,1
25265,14329,99685,10,10,0
25265,29760,71562,10,10,0
25358,8623,105323,10,8,2
25359,20929,112471,7,9,2
25359,17519,113189,8,7,1
25361,30463,92890,7,10,3
25361,10263,93779,10,7,3
25361,6808,92718,8,7,1
25373,35469,60522,9,8,1
25399,13648,102951,8,6,2
25399,13376,105435,7,7,0
25404,21908,99685,9,8,1
25404,21908,108052,10,7,3
25404,21908,110413,10,6,4
25404,21908,111161,10,9,1
25404,33653,102926,10,9,1
25404,17667,95953,10,8,2
25404,8760,110148,8,6,2
25404,855,97733,8,9,1
25404,855,98206,8,3,5
25404,26902,98084,8,8,0
25404,26902,104036,6,8,2
25404,26902,105121,8,7,1
25404,26902,112442,5,10,5
25404,34429,103074,7,8,1
25404,34429,104009,4,5,1
25404,34429,108550,8,7,1
25404,13376,94737,10,8,2
25404,13376,95327,7,9,2
25404,13376,95705,7,9,2
25404,13376,96061,7,7,0
25404,13376,96754,9,8,1
25404,13376,99871,8,6,2
25404,13376,100403,6,7,1
25404,13376,109445,8,10,2
25404,13376,111282,7,8,1
25404,13376,111438,7,7,0
25404,16250,111503,9,10,1
25404,29760,100814,5,7,2
25404,34225,107688,10,6,4
25404,3292,104070,7,7,0
25404,29896,110632,8,6,2
25404,8135,97216,8,9,1
25404,24212,94625,9,9,0
25404,26872,105046,7,8,1
25404,7103,113409,7,6,1
25404,17704,106598,7,6,1
25404,29086,95925,7,10,3
25404,4816,107050,8,8,0
25426,29224,86034,4,7,3
25426,1895,86006,5,6,1
25426,10579,107290,6,10,4
25426,35477,111282,7,7,0
25426,35574,112462,6,1,5
25443,27580,110413,8,9,1
25443,5298,109830,8,9,1
25448,21278,104257,8,8,0
25448,25404,93773,8,8,0
25465,28914,95765,8,8,0
25465,28914,113277,7,8,1
25465,17667,97165,8,10,2
25465,23563,99674,9,7,2
25465,34565,94226,4,9,5
25465,7412,84602,7,7,0
25465,7412,89927,6,10,4
25465,7412,100507,5,4,1
25465,3909,108550,8,8,0
25465,28182,112870,8,8,0
25465,13376,101279,8,7,1
25472,33866,108052,8,9,1
25472,7985,112573,9,10,1
25514,27524,110912,10,9,1
25514,28914,80678,7,10,3
25514,17667,112471,9,8,1
25514,34397,80339,7,8,1
25514,17326,106856,7,7,0
25514,34404,103064,9,8,1
25514,23798,112864,8,7,1
25514,8232,93409,7,9,2
25514,16806,110005,7,9,2
25514,11009,105793,7,8,1
25514,25549,112697,5,7,2
25521,14630,99685,9,10,1
25521,7108,106856,7,8,1
25549,8050,93191,9,8,1
25549,8050,100935,8,10,2
25549,8050,102494,7,7,0
25549,8050,103939,6,8,2
25549,8050,113627,8,8,0
25549,3367,96969,7,8,1
25549,3367,112471,9,9,0
25549,11009,86541,8,7,1
25549,11009,87280,8,9,1
25549,11009,101410,7,8,1
25549,11009,102138,8,10,2
25549,11009,106226,9,9,0
25549,11009,106677,8,9,1
25549,11009,107048,8,8,0
25549,11009,109707,8,9,1
25549,24509,88763,9,9,0
25549,17527,101765,9,5,4
25549,34565,96283,9,8,1
25549,32570,107653,8,8,0
25549,11510,95497,8,9,1
25549,25514,112697,7,5,2
25549,2774,89853,8,9,1
25549,25465,89927,7,6,1
25549,9702,111507,7,8,1
25549,21274,107822,8,9,1
25549,29163,87553,7,10,3
25549,29163,107616,7,8,1
25549,12619,94625,8,9,1
25550,4105,93779,9,9,0
25550,19675,94663,8,7,1
25550,8050,102511,6,7,1
25550,31096,97123,10,8,2
25573,6213,98282,10,10,0
25599,27590,94737,8,8,0
25599,4859,109445,8,7,1
25608,26596,107818,7,8,1
25608,9283,92890,7,10,3
25636,16556,107818,7,8,1
25636,16623,97958,7,10,3
25656,10839,112384,8,9,1
25656,26643,97216,7,8,1
25658,25465,78788,10,8,2
25658,25465,81398,10,8,2
25658,11998,99077,8,8,0
25658,316,91480,6,9,3
25658,3337,108052,9,10,1
25658,7103,100150,7,8,1
25658,27909,101410,10,9,1
25658,15928,80610,8,7,1
25684,15085,93822,7,7,0
25685,8512,103644,5,7,2
25735,18245,112442,7,7,0
25735,4137,107048,7,10,3
25735,12220,112508,6,4,2
25735,26872,107076,6,5,1
25735,23520,111512,7,7,0
25735,13376,107978,5,6,1
25735,2827,106489,7,8,1
25735,11009,102048,6,8,2
25735,20446,105151,7,9,2
25779,31956,111161,10,10,0
25817,31157,96874,10,8,2
25834,191,111161,10,9,1
25878,20185,98382,10,5,5
25878,20185,102975,10,5,5
25896,35176,106701,8,9,1
25906,11443,110912,8,10,2
25906,18881,112573,10,9,1
25917,2634,101540,8,6,2
25917,2634,105695,7,8,1
25917,2634,112864,7,7,0
25948,33878,112851,8,7,1
25948,25549,107616,8,7,1
25950,20344,110912,9,10,1
25950,20344,112573,8,9,1
25950,26630,110413,10,8,2
25964,4529,86190,9,9,0
25964,3222,97576,9,9,0
25982,13572,71360,9,10,1
25999,15251,112462,5,7,2
26000,20901,99371,8,6,2
26006,14120,93507,7,6,1
26028,11009,106677,8,9,1
26028,7103,95159,8,6,2
26049,15381,102926,8,10,2
26049,15381,110413,10,10,0
26049,23245,105236,10,9,1
26049,16225,109830,10,10,0
26051,10898,110912,1,10,9
26051,20775,113277,9,8,1
26075,8920,102926,7,9,2
26075,8920,106677,7,9,2
26075,34242,90756,5,7,2
26075,28925,81505,7,7,0
26075,19009,95953,8,7,1
26075,9307,92005,8,8,0
26075,13793,90605,6,10,4
26075,6905,88847,5,10,5
26075,6905,97165,10,8,2
26075,19351,107048,7,6,1
26075,36058,113247,7,6,1
26075,30482,101640,6,8,2
26075,15644,89927,5,8,3
26075,13376,93010,6,8,2
26075,20446,78875,8,10,2
26133,133,86190,8,10,2
26133,18847,107290,9,9,0
26189,34565,112471,9,10,1
26209,29313,110413,9,8,1
26218,11411,63522,9,9,0
26218,11411,64045,6,6,0
26218,11411,77289,5,8,3
26221,11009,67900,10,8,2
26224,16556,106489,7,7,0
26224,22312,106519,4,7,3
26239,14295,102926,9,8,1
26239,14295,112573,7,10,3
26252,4516,108550,8,7,1
26252,7704,108160,7,9,2
26253,24481,97937,10,9,1
26253,9006,99871,10,8,2
26253,11707,104036,8,5,3
26263,27524,110413,6,10,4
26263,11934,79522,9,5,4
26282,20151,76786,9,6,3
26282,8050,79641,6,8,2
26286,2842,108394,7,7,0
26286,19240,111495,8,9,1
26286,19240,111507,6,8,2
26286,35468,86904,7,8,1
26322,29224,76752,8,7,1
26322,29224,86034,6,7,1
26325,13657,111161,10,9,1
26325,3909,107554,9,9,0
26330,33304,110357,9,10,1
26352,19581,112641,9,8,1
26352,14329,109445,8,8,0
26352,7790,113540,8,7,1
26374,13739,107207,10,10,0
26374,437,110413,9,9,0
26374,33991,82971,6,9,3
26461,13168,113277,10,10,0
26463,23962,113277,8,3,5
26463,29781,105236,8,7,1
26491,22994,94291,9,7,2
26512,24085,109686,10,10,0
26512,32993,96895,10,8,2
26520,12652,109686,8,9,1
26520,16282,100405,7,8,1
26520,16282,107144,6,8,2
26520,20446,111149,7,9,2
26520,13648,102059,7,8,1
26540,35574,111503,10,8,2
26540,31157,111438,10,6,4
26540,35477,112722,9,6,3
26552,22229,80678,7,9,2
26566,8643,111161,9,9,0
26592,29209,113101,3,9,6
26592,32495,101410,9,10,1
26592,8811,109707,8,5,3
26592,23884,111756,5,8,3
26592,36058,101700,7,7,0
26592,20446,101889,6,10,4
26592,20901,104427,5,7,2
26596,19240,112471,8,9,1
26596,25608,107818,8,7,1
26621,16452,109642,9,8,1
26621,20151,100814,10,9,1
26621,8488,96438,10,9,1
26630,18248,110413,8,8,0
26632,1790,111161,10,9,1
26632,26902,113118,8,10,2
26643,221,99674,7,8,1
26643,468,99487,7,9,2
26643,16175,90605,9,8,1
26643,6623,97958,8,7,1
26643,27293,103644,6,7,1
26643,10554,103874,8,10,2
26643,19185,97576,7,10,3
26643,19185,99700,7,8,1
26643,17969,95953,7,9,2
26643,14326,112384,7,8,1
26643,18304,90756,7,8,1
26643,4605,112740,8,8,0
26643,33402,101272,6,10,4
26643,33402,106220,7,9,2
26643,27094,100258,7,6,1
26643,8944,92563,7,8,1
26643,18785,112602,6,4,2
26643,25404,97216,8,8,0
26643,13376,90655,6,10,4
26643,13376,92610,6,8,2
26643,13376,93855,4,1,3
26643,16806,95647,7,9,2
26643,21261,112896,6,8,2
26643,20294,99348,7,7,0
26643,6680,99052,7,6,1
26643,7108,113305,8,9,1
26643,35469,112288,8,6,2
26666,17801,100802,9,8,1
26666,17801,103772,10,6,4
26666,17801,111070,7,8,1
26675,22423,71853,8,8,0
26675,12220,93822,7,5,2
26675,32853,109445,7,7,0
26712,1624,93870,7,7,0
